Id,Predicted
66286,528.1|356.0
66287,371.7|232.4
66288,364.5|574.0
66289,204.8|525.4
66290,353.6|437.4
66291,420.7|320.5
66292,376.5|571.2
66293,436.6|365.6
66294,562.8|469.6
66295,206.8|497.9
66296,361.8|459.4
66297,419.7|475.7
66298,424.8|242.9
66299,478.0|456.2
66300,271.9|232.4
66301,224.3|414.2
66302,548.4|232.3
66303,470.6|332.0
66304,413.9|525.0
66305,472.1|363.3
66306,344.5|419.9
66307,592.8|482.2
66308,242.5|558.4
66309,262.9|270.9
66310,374.3|398.4
66311,321.3|552.2
66312,566.9|311.5
66313,379.3|287.3
66314,439.7|331.7
66315,207.3|242.7
66316,397.8|557.7
66317,412.9|561.0
66318,525.0|460.6
66319,423.8|214.6
66320,549.9|214.8
66321,546.1|538.7
66322,439.6|498.9
66323,581.0|451.8
66324,573.8|297.3
66325,415.3|248.6
66326,215.2|497.3
66327,269.0|344.6
66328,584.9|572.3
66329,434.2|492.6
66330,301.6|353.1
66331,263.7|410.3
66332,483.5|232.9
66333,273.3|441.3
66334,579.0|385.8
66335,521.9|458.8
66336,402.9|492.2
66337,418.0|490.6
66338,594.1|476.2
66339,285.0|590.8
66340,486.4|235.9
66341,308.1|368.2
66342,565.7|272.1
66343,584.2|210.4
66344,245.5|478.5
66345,223.7|206.5
66346,572.9|453.3
66347,406.9|209.2
66348,372.0|408.1
66349,586.1|223.5
66350,416.3|328.9
66351,342.0|338.1
66352,442.5|425.6
66353,538.9|447.6
66354,351.3|451.3
66355,217.5|589.0
66356,578.9|415.9
66357,377.6|419.3
66358,530.4|423.5
66359,390.4|286.4
66360,273.7|565.3
66361,437.5|216.3
66362,527.5|406.7
66363,213.6|476.9
66364,526.6|422.9
66365,579.2|309.5
66366,204.5|464.8
66367,239.5|213.6
66368,203.1|241.8
66369,412.6|421.6
66370,401.8|498.6
66371,243.5|391.1
66372,220.0|205.7
66373,534.0|421.8
66374,221.8|251.5
66375,364.2|285.4
66376,209.1|230.3
66377,228.4|290.1
66378,432.2|592.2
66379,436.2|431.6
66380,543.4|453.9
66381,536.9|503.9
66382,408.0|437.8
66383,547.1|348.4
66384,210.8|432.3
66385,581.8|509.5
66386,418.6|252.7
66387,404.6|570.6
66388,204.8|589.2
66389,224.1|390.8
66390,524.5|556.4
66391,262.2|441.8
66392,365.0|577.4
66393,457.6|227.1
66394,229.6|323.4
66395,577.0|277.0
66396,459.5|574.0
66397,220.7|475.6
66398,419.8|397.3
66399,246.9|300.7
66400,523.4|350.7
66401,472.0|332.0
66402,278.7|367.6
66403,539.5|418.3
66404,462.5|525.9
66405,436.0|508.6
66406,577.7|209.9
66407,208.0|491.0
66408,590.5|312.0
66409,464.6|561.0
66410,221.7|271.9
66411,245.6|370.7
66412,256.0|327.0
66413,596.3|459.3
66414,278.4|450.5
66415,308.0|403.8
66416,243.6|276.1
66417,548.2|516.7
66418,415.7|494.2
66419,460.0|226.4
66420,398.8|240.2
66421,490.2|242.1
66422,431.0|581.9
66423,571.8|273.1
66424,208.9|578.2
66425,476.6|477.1
66426,448.8|533.2
66427,294.0|492.0
66428,567.6|216.9
66429,450.9|445.6
66430,345.3|218.9
66431,252.3|270.7
66432,258.1|298.4
66433,472.2|325.2
66434,524.9|425.9
66435,276.4|496.3
66436,364.8|283.6
66437,464.6|277.8
66438,574.9|301.0
66439,471.2|453.3
66440,556.8|370.9
66441,440.9|504.5
66442,256.1|219.1
66443,267.8|352.8
66444,347.5|513.4
66445,428.5|450.7
66446,590.9|270.2
66447,434.3|458.1
66448,529.1|443.0
66449,503.7|457.8
66450,434.2|507.2
66451,544.7|316.6
66452,268.0|571.8
66453,444.8|501.4
66454,272.9|235.5
66455,543.0|298.5
66456,460.4|444.7
66457,523.2|435.6
66458,215.7|584.5
66459,208.3|261.0
66460,202.6|589.0
66461,444.1|235.5
66462,282.3|573.6
66463,533.7|321.1
66464,359.4|330.8
66465,241.2|459.9
66466,347.7|526.0
66467,289.1|403.3
66468,351.0|326.9
66469,247.8|493.3
66470,411.4|333.9
66471,240.7|593.8
66472,520.1|508.3
66473,355.9|492.0
66474,390.0|213.5
66475,210.8|395.8
66476,579.3|592.3
66477,428.0|468.7
66478,212.1|585.0
66479,424.2|492.6
66480,568.1|405.1
66481,394.0|575.5
66482,365.3|251.1
66483,257.7|319.4
66484,491.0|489.6
66485,292.6|314.9
66486,391.4|556.0
66487,420.9|274.6
66488,413.3|313.6
66489,418.2|263.6
66490,348.1|345.1
66491,314.6|325.6
66492,428.3|460.8
66493,363.0|287.5
66494,574.1|387.2
66495,477.9|313.5
66496,240.3|507.0
66497,275.9|536.7
66498,470.4|420.3
66499,434.1|557.1
66500,350.5|555.2
66501,585.5|209.9
66502,288.7|349.7
66503,281.8|562.6
66504,243.2|371.8
66505,557.7|236.7
66506,551.8|364.2
66507,214.7|434.6
66508,338.1|343.0
66509,570.2|242.7
66510,467.1|496.8
66511,406.6|488.6
66512,459.8|528.4
66513,243.5|298.5
66514,417.1|507.9
66515,308.4|437.6
66516,244.9|463.0
66517,405.2|458.8
66518,367.7|389.3
66519,234.0|468.3
66520,246.6|306.9
66521,283.3|405.5
66522,263.1|296.0
66523,386.0|244.8
66524,299.0|354.5
66525,592.4|596.9
66526,370.0|339.6
66527,570.7|413.8
66528,232.0|567.6
66529,235.5|287.6
66530,409.9|551.1
66531,292.3|452.6
66532,537.6|289.5
66533,400.6|540.0
66534,477.8|349.1
66535,227.7|228.2
66536,474.0|252.4
66537,241.8|451.0
66538,272.8|322.6
66539,552.0|527.5
66540,595.6|576.7
66541,268.4|420.7
66542,545.0|536.9
66543,423.4|479.5
66544,569.9|492.5
66545,380.9|473.6
66546,366.3|281.3
66547,242.8|425.0
66548,575.3|369.9
66549,370.5|338.4
66550,394.8|360.2
66551,589.7|486.3
66552,443.0|413.3
66553,547.5|591.2
66554,543.5|300.9
66555,243.6|493.0
66556,279.7|399.5
66557,271.4|341.3
66558,227.2|267.4
66559,518.8|444.3
66560,387.9|211.0
66561,345.5|262.0
66562,241.0|560.2
66563,577.0|291.9
66564,530.1|319.2
66565,387.2|472.0
66566,388.7|298.3
66567,470.9|247.0
66568,418.7|376.0
66569,386.1|218.0
66570,474.9|334.1
66571,453.2|571.7
66572,556.3|273.3
66573,561.2|255.8
66574,257.8|588.3
66575,543.6|232.5
66576,248.0|216.2
66577,411.1|532.0
66578,460.5|478.8
66579,563.6|477.6
66580,211.2|389.6
66581,462.0|436.4
66582,364.4|265.9
66583,418.8|467.0
66584,559.5|565.2
66585,424.9|383.2
66586,286.8|399.7
66587,288.1|537.8
66588,242.4|481.8
66589,453.4|527.6
66590,375.3|573.7
66591,552.3|309.2
66592,509.7|489.6
66593,360.7|336.2
66594,248.7|582.9
66595,450.4|241.3
66596,370.9|274.2
66597,241.8|560.7
66598,209.6|489.2
66599,254.4|256.2
66600,221.2|210.0
66601,286.2|392.5
66602,549.6|485.0
66603,407.7|461.4
66604,442.0|330.4
66605,427.3|381.8
66606,410.4|541.1
66607,524.6|556.1
66608,535.1|291.0
66609,229.5|290.9
66610,550.9|257.2
66611,387.4|332.3
66612,397.7|370.8
66613,339.9|215.0
66614,272.7|274.6
66615,282.4|496.7
66616,227.1|278.0
66617,516.2|370.6
66618,555.0|562.1
66619,342.9|232.2
66620,367.6|289.9
66621,223.9|373.8
66622,545.3|286.1
66623,329.2|561.5
66624,252.3|481.3
66625,356.0|363.5
66626,293.1|509.9
66627,298.8|330.9
66628,285.0|393.5
66629,393.7|221.8
66630,220.4|433.1
66631,450.2|246.8
66632,550.9|323.1
66633,344.2|559.7
66634,595.5|506.4
66635,358.0|479.6
66636,440.0|581.1
66637,412.8|367.1
66638,450.5|212.0
66639,575.9|415.9
66640,380.8|276.0
66641,531.9|581.2
66642,395.2|345.8
66643,244.7|585.9
66644,565.2|299.0
66645,232.9|276.5
66646,250.0|495.9
66647,548.1|219.1
66648,242.8|509.0
66649,348.2|505.9
66650,575.8|565.2
66651,232.4|561.7
66652,248.5|380.8
66653,346.9|552.2
66654,385.4|462.1
66655,272.2|454.6
66656,209.6|525.6
66657,540.5|582.7
66658,496.6|457.0
66659,431.3|370.5
66660,241.4|357.4
66661,244.8|241.9
66662,510.6|489.5
66663,262.2|216.4
66664,473.3|351.6
66665,243.6|221.2
66666,388.3|292.0
66667,369.7|292.0
66668,387.5|400.1
66669,469.9|569.0
66670,473.1|510.8
66671,468.5|297.6
66672,483.0|474.2
66673,473.3|289.3
66674,442.2|448.6
66675,383.5|231.3
66676,342.7|404.4
66677,331.6|335.3
66678,585.8|514.4
66679,282.9|543.5
66680,590.8|548.8
66681,356.8|495.8
66682,455.9|463.9
66683,418.9|483.2
66684,586.9|422.8
66685,259.8|255.5
66686,274.9|290.4
66687,211.5|586.1
66688,256.2|551.3
66689,399.6|280.8
66690,288.9|337.4
66691,469.9|470.3
66692,591.2|421.0
66693,566.5|403.2
66694,573.2|567.1
66695,524.9|441.3
66696,442.6|539.8
66697,357.6|222.8
66698,212.9|470.2
66699,590.6|313.1
66700,227.1|450.8
66701,398.5|211.9
66702,289.8|532.0
66703,470.6|216.9
66704,554.7|528.1
66705,243.6|336.6
66706,277.8|446.6
66707,526.2|577.1
66708,350.8|559.1
66709,525.3|342.3
66710,564.4|413.9
66711,553.9|360.1
66712,209.9|386.5
66713,277.4|369.3
66714,286.4|392.8
66715,228.3|361.2
66716,590.2|593.9
66717,237.0|247.1
66718,278.5|238.3
66719,273.4|328.6
66720,203.9|590.9
66721,303.5|377.0
66722,218.0|502.6
66723,392.0|369.1
66724,434.3|275.9
66725,421.3|387.3
66726,462.6|431.3
66727,247.9|216.1
66728,532.5|300.0
66729,484.1|237.0
66730,417.6|287.9
66731,387.7|359.1
66732,305.6|437.8
66733,455.7|454.6
66734,257.3|419.5
66735,535.6|290.7
66736,516.2|440.4
66737,434.6|456.0
66738,519.1|508.7
66739,348.7|454.9
66740,225.6|558.8
66741,530.2|543.1
66742,583.6|364.1
66743,384.7|208.0
66744,290.6|566.4
66745,489.1|510.5
66746,569.6|208.7
66747,534.2|297.2
66748,544.5|573.6
66749,417.8|294.8
66750,361.6|374.2
66751,567.6|412.7
66752,390.3|329.2
66753,536.6|284.3
66754,244.2|580.8
66755,206.2|465.6
66756,421.6|253.8
66757,357.8|595.4
66758,253.0|376.7
66759,437.2|313.8
66760,231.8|316.9
66761,255.8|279.4
66762,573.1|447.1
66763,590.9|245.8
66764,262.8|249.0
66765,364.9|367.7
66766,525.0|444.7
66767,269.3|512.7
66768,384.2|569.8
66769,307.3|402.7
66770,287.2|270.5
66771,555.0|240.6
66772,502.0|453.0
66773,484.0|235.6
66774,366.7|284.2
66775,250.3|295.4
66776,561.9|454.6
66777,249.9|218.7
66778,380.7|556.4
66779,479.2|522.1
66780,213.4|591.1
66781,236.3|418.5
66782,579.5|405.2
66783,226.0|461.2
66784,583.6|582.0
66785,206.9|260.1
66786,464.5|212.9
66787,320.6|336.2
66788,550.0|403.1
66789,218.1|565.9
66790,225.6|518.9
66791,342.2|211.5
66792,262.6|214.1
66793,535.5|293.6
66794,469.5|320.8
66795,346.1|318.5
66796,418.5|551.2
66797,384.1|592.4
66798,236.5|559.4
66799,540.1|367.0
66800,391.1|311.4
66801,473.6|212.8
66802,289.9|543.7
66803,536.3|277.8
66804,449.8|332.2
66805,349.8|438.5
66806,521.0|438.4
66807,354.7|450.6
66808,393.9|588.9
66809,425.4|243.5
66810,252.2|251.8
66811,565.7|459.0
66812,369.6|223.0
66813,591.4|392.8
66814,551.7|549.4
66815,236.9|219.2
66816,372.7|561.8
66817,243.5|222.3
66818,520.9|430.1
66819,335.2|241.4
66820,547.7|401.1
66821,273.4|546.7
66822,528.2|341.1
66823,519.0|502.6
66824,594.6|304.7
66825,216.1|252.5
66826,556.2|567.5
66827,395.7|317.3
66828,246.5|262.9
66829,461.7|442.4
66830,441.5|557.3
66831,538.0|368.4
66832,345.5|347.7
66833,539.9|490.4
66834,321.6|397.4
66835,441.5|452.0
66836,357.5|317.0
66837,575.2|448.4
66838,323.6|409.1
66839,442.0|377.2
66840,285.7|388.1
66841,418.6|528.4
66842,285.5|331.5
66843,400.9|389.7
66844,289.5|459.0
66845,401.1|511.5
66846,215.8|520.9
66847,548.8|224.2
66848,583.0|469.3
66849,531.4|583.6
66850,501.5|448.5
66851,577.3|388.4
66852,224.9|340.8
66853,231.8|286.8
66854,283.2|584.4
66855,437.9|452.8
66856,470.0|424.5
66857,223.3|471.0
66858,223.4|374.8
66859,203.9|312.3
66860,384.4|591.5
66861,481.5|283.8
66862,245.7|484.2
66863,571.3|386.9
66864,482.5|511.4
66865,218.3|537.5
66866,363.2|444.3
66867,584.4|562.2
66868,456.6|513.8
66869,401.9|505.3
66870,532.1|321.0
66871,540.5|282.9
66872,461.6|386.7
66873,403.6|544.4
66874,451.5|530.0
66875,332.8|209.5
66876,243.7|554.4
66877,225.1|285.5
66878,376.8|590.2
66879,224.0|307.6
66880,429.2|573.9
66881,313.8|380.4
66882,548.7|225.9
66883,540.9|368.2
66884,541.3|240.6
66885,458.5|349.8
66886,251.7|210.3
66887,476.3|374.4
66888,441.8|298.7
66889,346.6|379.8
66890,579.0|222.2
66891,366.8|277.3
66892,521.8|529.1
66893,253.9|209.0
66894,580.5|209.6
66895,586.8|451.5
66896,477.8|310.9
66897,593.0|411.6
66898,243.6|558.5
66899,463.7|426.1
66900,517.3|448.4
66901,404.0|537.7
66902,340.9|549.0
66903,286.9|494.4
66904,304.0|409.6
66905,251.8|552.3
66906,280.6|273.8
66907,435.6|447.2
66908,222.2|208.0
66909,231.5|347.5
66910,575.3|298.9
66911,357.8|330.9
66912,361.0|327.5
66913,217.2|294.7
66914,577.7|538.2
66915,233.3|508.2
66916,547.1|233.8
66917,291.4|341.1
66918,446.6|295.9
66919,406.0|210.6
66920,325.7|342.1
66921,276.8|242.3
66922,275.7|230.3
66923,435.1|511.7
66924,436.7|489.4
66925,354.3|557.2
66926,329.5|335.0
66927,235.5|431.1
66928,428.2|416.0
66929,573.3|493.9
66930,551.6|590.3
66931,442.3|443.1
66932,405.4|316.0
66933,544.4|244.3
66934,357.4|227.1
66935,211.5|252.3
66936,217.5|593.9
66937,460.8|529.0
66938,298.2|332.2
66939,505.3|489.0
66940,414.7|582.9
66941,250.2|361.2
66942,219.5|532.3
66943,579.8|421.0
66944,462.9|394.2
66945,362.5|498.3
66946,559.8|468.5
66947,279.9|227.7
66948,551.3|234.4
66949,343.4|365.7
66950,424.9|386.3
66951,429.1|259.9
66952,395.3|241.2
66953,458.8|533.6
66954,525.5|525.3
66955,596.1|385.8
66956,402.1|554.8
66957,584.6|489.2
66958,202.4|328.6
66959,234.9|435.0
66960,364.0|534.3
66961,211.5|486.4
66962,369.8|438.7
66963,389.6|501.6
66964,550.9|305.6
66965,209.3|592.3
66966,462.6|503.3
66967,367.7|373.0
66968,209.5|254.8
66969,233.4|320.3
66970,512.1|502.3
66971,555.0|555.0
66972,465.1|364.5
66973,250.6|419.7
66974,586.9|511.2
66975,416.7|272.4
66976,239.8|219.9
66977,479.8|504.7
66978,339.6|559.6
66979,235.1|338.9
66980,431.8|577.9
66981,480.3|465.5
66982,452.9|526.8
66983,413.0|472.6
66984,458.0|549.4
66985,592.7|262.8
66986,436.2|335.6
66987,316.3|319.0
66988,269.8|579.1
66989,261.8|271.2
66990,373.4|358.8
66991,524.0|425.5
66992,245.1|368.8
66993,208.2|284.2
66994,263.6|399.7
66995,281.8|597.1
66996,400.3|499.2
66997,446.0|469.7
66998,470.6|335.9
66999,238.3|534.0
67000,523.6|527.3
67001,393.4|216.3
67002,290.0|459.3
67003,398.1|397.6
67004,408.4|228.7
67005,281.2|243.7
67006,568.9|516.9
67007,365.1|341.3
67008,524.9|425.7
67009,283.1|536.6
67010,582.2|230.1
67011,358.8|434.7
67012,454.4|569.2
67013,579.4|314.2
67014,430.6|408.0
67015,416.2|434.4
67016,353.9|558.3
67017,212.0|593.7
67018,468.2|347.9
67019,338.1|402.0
67020,250.6|550.3
67021,362.2|576.5
67022,433.1|401.9
67023,268.1|295.5
67024,271.9|241.9
67025,389.2|237.5
67026,241.5|445.8
67027,529.6|523.1
67028,334.0|340.1
67029,577.8|547.2
67030,249.2|316.2
67031,266.6|353.7
67032,274.5|396.5
67033,473.3|239.2
67034,217.2|415.9
67035,478.1|456.1
67036,569.3|391.0
67037,416.2|361.6
67038,468.4|317.1
67039,342.6|501.2
67040,464.5|469.2
67041,350.4|344.5
67042,236.3|228.1
67043,518.4|460.5
67044,475.4|318.1
67045,208.2|528.0
67046,591.5|559.4
67047,548.0|518.3
67048,338.4|577.9
67049,214.9|306.6
67050,266.6|550.5
67051,220.2|427.0
67052,482.3|504.3
67053,527.8|461.1
67054,234.3|393.8
67055,445.1|567.7
67056,257.7|311.9
67057,253.4|477.6
67058,556.0|559.1
67059,270.3|490.1
67060,414.8|268.9
67061,396.3|208.2
67062,359.7|440.9
67063,269.0|456.5
67064,396.0|479.7
67065,207.5|240.1
67066,507.1|514.9
67067,449.4|442.3
67068,451.3|483.4
67069,340.5|350.2
67070,210.8|296.8
67071,560.5|525.2
67072,378.5|311.1
67073,472.0|210.0
67074,383.4|589.8
67075,388.9|384.2
67076,523.3|384.0
67077,445.5|366.2
67078,517.2|463.6
67079,462.4|288.1
67080,241.2|247.9
67081,398.6|311.9
67082,534.8|511.7
67083,278.0|329.2
67084,341.3|544.6
67085,585.4|269.6
67086,265.5|325.2
67087,407.8|511.1
67088,436.3|329.3
67089,513.5|491.6
67090,409.1|217.8
67091,243.4|579.9
67092,393.0|569.4
67093,411.5|592.1
67094,226.2|589.9
67095,473.7|521.3
67096,344.8|380.4
67097,231.2|497.6
67098,401.3|260.3
67099,406.1|580.6
67100,509.9|527.2
67101,278.2|457.0
67102,428.0|478.1
67103,268.9|442.7
67104,581.4|548.6
67105,225.4|304.6
67106,404.0|335.3
67107,542.8|397.5
67108,371.3|367.4
67109,588.3|274.3
67110,395.8|330.9
67111,391.6|213.3
67112,385.3|293.0
67113,589.6|515.5
67114,438.2|312.3
67115,382.6|283.8
67116,271.2|341.7
67117,536.0|525.3
67118,582.6|586.4
67119,594.8|354.1
67120,242.3|488.5
67121,478.9|362.2
67122,403.4|555.8
67123,449.3|301.6
67124,479.3|356.5
67125,219.6|244.2
67126,218.7|569.0
67127,571.6|233.3
67128,530.9|437.5
67129,470.2|524.7
67130,588.1|486.3
67131,561.0|310.9
67132,375.8|532.8
67133,529.5|551.1
67134,350.9|497.9
67135,253.2|380.5
67136,210.7|474.4
67137,244.3|486.8
67138,262.9|423.0
67139,469.7|503.1
67140,475.1|352.9
67141,346.6|585.9
67142,262.4|239.4
67143,558.1|233.9
67144,321.9|327.7
67145,214.0|262.1
67146,465.2|495.2
67147,341.8|422.0
67148,219.5|411.7
67149,545.9|335.3
67150,266.8|407.9
67151,217.6|315.2
67152,548.0|246.5
67153,442.3|227.1
67154,280.5|354.7
67155,252.9|260.9
67156,589.0|372.2
67157,419.2|291.9
67158,531.9|283.4
67159,592.7|211.0
67160,212.7|218.7
67161,540.2|260.6
67162,468.2|506.6
67163,537.3|589.8
67164,450.8|224.9
67165,227.9|460.6
67166,288.7|427.9
67167,418.7|481.9
67168,265.4|529.9
67169,476.2|340.4
67170,569.6|418.5
67171,462.4|298.2
67172,434.2|523.7
67173,304.4|400.2
67174,372.3|364.7
67175,459.9|226.4
67176,368.9|478.5
67177,367.7|346.4
67178,434.2|534.9
67179,242.6|395.8
67180,352.0|351.5
67181,329.4|420.6
67182,328.7|346.1
67183,233.4|272.7
67184,370.4|441.1
67185,407.5|596.6
67186,245.4|415.6
67187,340.7|441.5
67188,459.4|264.1
67189,417.4|479.6
67190,416.4|572.4
67191,573.4|208.0
67192,415.4|593.2
67193,350.8|453.1
67194,239.4|444.4
67195,379.7|422.8
67196,415.0|363.5
67197,587.8|368.5
67198,570.9|385.3
67199,207.2|313.9
67200,533.9|416.8
67201,353.7|381.0
67202,352.8|221.5
67203,587.5|330.9
67204,364.3|339.2
67205,234.8|356.5
67206,274.6|485.1
67207,277.7|293.4
67208,336.4|349.5
67209,205.7|524.1
67210,285.2|456.8
67211,450.7|327.4
67212,570.0|524.0
67213,574.4|455.8
67214,372.7|594.7
67215,270.8|522.7
67216,425.6|390.1
67217,470.2|242.0
67218,267.8|582.3
67219,465.5|344.4
67220,216.1|342.0
67221,596.5|426.5
67222,288.4|588.5
67223,368.8|495.4
67224,571.8|421.7
67225,545.0|294.6
67226,279.6|596.8
67227,437.2|323.9
67228,532.8|547.3
67229,298.4|319.1
67230,579.6|560.7
67231,214.0|435.8
67232,386.9|318.7
67233,423.8|214.3
67234,213.2|414.9
67235,439.6|359.9
67236,442.9|473.5
67237,256.2|217.0
67238,469.2|348.6
67239,286.1|330.6
67240,381.1|401.1
67241,254.5|220.2
67242,592.1|344.4
67243,248.9|304.3
67244,381.0|486.8
67245,537.8|522.5
67246,219.5|311.2
67247,424.5|589.7
67248,278.7|363.2
67249,336.8|554.7
67250,532.5|304.4
67251,590.6|560.3
67252,255.1|583.3
67253,478.7|345.7
67254,427.0|466.4
67255,469.9|356.3
67256,287.2|301.3
67257,270.1|369.1
67258,590.2|591.5
67259,333.2|528.0
67260,350.5|374.5
67261,349.2|255.2
67262,562.0|580.3
67263,349.1|544.6
67264,433.4|249.5
67265,376.8|452.4
67266,223.4|325.6
67267,567.2|237.3
67268,585.6|386.0
67269,273.0|538.8
67270,593.5|563.4
67271,524.8|548.6
67272,585.5|500.2
67273,481.3|362.8
67274,368.4|497.4
67275,211.6|305.9
67276,422.8|244.8
67277,392.6|270.8
67278,480.2|278.0
67279,305.4|395.1
67280,212.5|243.1
67281,464.6|550.7
67282,316.5|346.6
67283,417.2|474.8
67284,482.3|238.5
67285,447.0|584.7
67286,286.6|379.0
67287,479.6|338.6
67288,285.4|497.2
67289,266.4|406.1
67290,325.5|407.2
67291,555.8|468.2
67292,441.1|593.0
67293,581.6|207.7
67294,554.1|292.7
67295,458.4|361.6
67296,474.8|455.0
67297,260.4|422.8
67298,588.9|570.0
67299,582.2|430.6
67300,465.7|574.8
67301,216.0|486.6
67302,238.2|293.1
67303,462.4|343.2
67304,221.7|576.3
67305,457.9|429.9
67306,268.5|258.1
67307,386.2|401.9
67308,448.2|367.1
67309,343.3|237.3
67310,371.8|421.6
67311,582.9|310.8
67312,230.0|513.2
67313,464.8|256.8
67314,258.0|281.8
67315,392.7|313.3
67316,562.5|460.5
67317,210.2|516.4
67318,426.8|581.2
67319,268.4|286.5
67320,586.0|425.5
67321,251.0|468.5
67322,458.7|428.7
67323,484.3|276.1
67324,358.6|448.7
67325,315.4|406.7
67326,578.1|590.8
67327,352.0|556.6
67328,396.2|506.1
67329,465.6|252.5
67330,387.7|367.8
67331,211.8|234.3
67332,334.7|329.3
67333,204.5|486.6
67334,479.5|288.9
67335,453.3|378.4
67336,461.7|381.5
67337,547.1|319.8
67338,541.1|536.8
67339,301.4|366.9
67340,238.6|558.8
67341,397.5|511.5
67342,226.8|550.7
67343,590.3|547.3
67344,365.3|433.6
67345,350.6|438.4
67346,469.4|483.0
67347,230.2|248.7
67348,586.0|561.1
67349,333.5|338.1
67350,473.6|230.1
67351,395.5|261.9
67352,217.3|352.2
67353,463.4|358.6
67354,468.3|353.0
67355,225.9|323.8
67356,580.7|493.4
67357,594.2|272.0
67358,426.9|371.9
67359,429.6|479.0
67360,226.3|482.1
67361,292.3|582.9
67362,242.5|445.7
67363,464.0|401.0
67364,368.0|291.3
67365,446.9|474.0
67366,554.8|468.2
67367,416.5|593.0
67368,450.7|433.9
67369,384.9|220.3
67370,462.0|465.3
67371,212.8|462.1
67372,232.4|382.8
67373,289.7|405.2
67374,386.3|352.5
67375,457.1|365.0
67376,339.9|567.5
67377,449.1|386.7
67378,364.9|351.9
67379,269.5|316.3
67380,440.6|419.1
67381,529.7|416.2
67382,315.9|413.0
67383,420.7|447.4
67384,522.7|443.4
67385,590.7|274.3
67386,218.1|464.0
67387,582.7|311.3
67388,232.4|516.3
67389,255.9|279.9
67390,424.5|234.1
67391,395.9|515.4
67392,261.9|402.9
67393,254.6|213.4
67394,540.8|448.3
67395,594.5|508.5
67396,260.4|414.6
67397,396.7|520.1
67398,257.0|356.0
67399,289.5|510.1
67400,207.9|506.7
67401,572.8|420.3
67402,590.4|443.4
67403,592.0|274.4
67404,495.8|289.0
67405,435.9|453.2
67406,407.3|547.8
67407,587.6|460.0
67408,279.5|443.3
67409,282.5|329.8
67410,594.4|506.1
67411,267.0|405.5
67412,439.0|558.2
67413,279.1|362.9
67414,390.3|560.8
67415,402.2|311.3
67416,457.3|540.6
67417,455.0|368.4
67418,439.8|222.5
67419,342.6|210.9
67420,594.9|344.7
67421,237.7|393.3
67422,382.5|216.2
67423,241.3|415.2
67424,241.2|493.4
67425,392.4|506.1
67426,355.2|285.6
67427,570.8|528.1
67428,558.6|499.5
67429,217.9|459.9
67430,390.0|588.7
67431,439.6|572.3
67432,212.3|585.2
67433,562.4|469.0
67434,231.3|506.1
67435,364.6|581.0
67436,371.9|342.5
67437,554.9|282.1
67438,299.4|423.5
67439,528.4|295.8
67440,411.5|362.4
67441,449.9|329.7
67442,225.2|574.1
67443,365.1|322.9
67444,576.4|330.7
67445,258.4|563.7
67446,536.0|341.0
67447,590.1|384.1
67448,440.8|442.9
67449,471.9|265.8
67450,441.7|299.0
67451,504.8|456.7
67452,521.0|462.4
67453,215.0|265.2
67454,299.4|433.6
67455,215.5|276.2
67456,365.1|459.2
67457,299.2|378.7
67458,398.5|347.0
67459,233.6|339.1
67460,216.6|483.4
67461,411.5|331.7
67462,483.0|337.6
67463,414.8|274.2
67464,534.4|593.8
67465,205.2|468.0
67466,389.2|327.0
67467,356.8|278.6
67468,475.9|263.5
67469,427.6|210.6
67470,412.9|545.3
67471,583.8|490.5
67472,262.5|209.9
67473,265.9|409.0
67474,467.6|242.5
67475,374.7|255.0
67476,339.5|368.3
67477,425.2|502.8
67478,383.6|267.5
67479,575.6|462.4
67480,579.0|402.5
67481,412.2|279.0
67482,568.5|431.0
67483,214.1|269.3
67484,455.9|592.3
67485,420.7|350.8
67486,476.9|347.5
67487,377.7|424.2
67488,212.1|464.9
67489,546.1|295.3
67490,537.5|457.6
67491,463.4|296.5
67492,242.5|441.5
67493,440.6|401.7
67494,227.3|558.6
67495,255.4|295.6
67496,407.1|498.5
67497,479.1|508.9
67498,276.9|580.5
67499,538.7|279.9
67500,235.0|311.3
67501,240.3|395.1
67502,545.3|336.1
67503,205.2|347.8
67504,233.5|451.4
67505,281.2|454.6
67506,293.2|523.2
67507,294.5|424.3
67508,217.6|216.6
67509,553.9|214.1
67510,207.0|466.2
67511,226.8|419.2
67512,277.7|451.9
67513,366.5|342.4
